real_set,distribution,method,bank,final_width,mean_width,final_coverage,anytime_coverage,width_10,width_20,width_50,width_100,width_200,n_runs
Real_100,Beta_tight_0_699,t_test,none,0.012533170844565511,0.030918566828196332,1.0,0.5,0.0633607147993524,0.03897688018058038,0.02454223370562519,0.01785722193757666,0.012533170844565511,100
Real_100,Beta_tight_0_699,vincent,Ideal,0.11226736331396298,0.20279698463146217,1.0,1.0,0.4662617240297496,0.33668478591407885,0.217832688383056,0.15691674666868824,0.11226736331396298,100
Real_100,Beta_tight_0_699,vincent,gap_0.05,0.16890277908905763,0.2575751453088419,0.0,0.0,0.5160959382138047,0.38927597265163927,0.2727156936463791,0.21230910707764822,0.16890277908905763,100
Real_100,Beta_tight_0_699,vincent,gap_0.1,0.22368268770264435,0.31054484230220536,0.0,0.0,0.5659871085414053,0.44074726923076296,0.3257689326137113,0.2662718863086068,0.22368268770264435,100
Real_100,Beta_tight_0_699,vincent,gap_0.2,0.33057853103908996,0.41421156132089115,1.0,1.0,0.6640465466401172,0.5418508879416736,0.4298177691513116,0.3718764850967813,0.33057853103908996,100
Real_100,Beta_tight_0_699,vincent,gap_0.3,0.43457499668783056,0.5148349064219907,1.0,1.0,0.7595100658998691,0.6405692418936623,0.5312800280663498,0.47479638230982024,0.43457499668783056,100
Real_100,Beta_tight_0_699,z_test,none,0.13859038243496768,0.2522056687571178,1.0,1.0,0.6108780072608152,0.4382612702882909,0.27718076486993565,0.19599639845400546,0.13859038243496768,100
Real_100,Beta_tight_0_743,e_value_constant_0.25,none,0.16499999999999992,0.43195000000000006,1.0,1.0,1.0,1.0,0.5750000000000001,0.3200000000000001,0.16499999999999992,100
Real_100,Beta_tight_0_743,e_value_constant_0.5,none,0.09000000000000004,0.2814,1.0,1.0,1.0,0.675,0.3250000000000001,0.17499999999999993,0.09000000000000004,100
Real_100,Beta_tight_0_743,e_value_wsr,none,0.040000000000000036,0.10080000000000004,1.0,1.0,0.3199999999999999,0.17000000000000007,0.085,0.060000000000000074,0.040000000000000036,100
Real_100,Beta_tight_0_743,empirical_bernstein,none,0.10390472038822274,0.31048507586548235,1.0,1.0,1.0,0.733536387209912,0.38681755317963173,0.19860335361076814,0.10390472038822274,100
Real_100,Beta_tight_0_743,hoeffding,none,0.1920645582639841,0.3353755657337206,1.0,1.0,0.7039466486550774,0.5706401543301025,0.38412911652796816,0.27162030314812396,0.1920645582639841,100
Real_100,Beta_tight_0_743,sequential_t_test,none,0.0314386380783131,0.07234342601719898,1.0,1.0,0.1840838982894343,0.10165035293659262,0.06232549419666161,0.04398270582512814,0.0314386380783131,100
Real_100,Beta_tight_0_743,sim2real,Ideal,0.08683125000000004,0.14142584375000003,1.0,1.0,0.33000000000000007,0.20789375000000004,0.12727500000000005,0.10018750000000001,0.08683125000000004,100
Real_100,Beta_tight_0_743,sim2real,Sim_10080,0.0295312500000001,0.08998906250000005,1.0,1.0,0.29921875,0.1646875,0.07484374999999999,0.04437500000000008,0.0295312500000001,100
Real_100,Beta_tight_0_743,sim2real,Sim_252,0.022343749999999996,0.084209375,1.0,1.0,0.30531249999999993,0.16484375,0.06953125000000013,0.035937500000000094,0.022343749999999996,100
Real_100,Beta_tight_0_743,sim2real,Sim_35,0.06562500000000007,0.1237195312500001,1.0,1.0,0.3299999999999999,0.19562500000000005,0.10812500000000004,0.07859375000000013,0.06562500000000007,100
Real_100,Beta_tight_0_743,sim2real,Sim_756,0.02328125000000006,0.08726015625000004,1.0,1.0,0.3128124999999999,0.17140625000000004,0.07265625000000003,0.03734375000000004,0.02328125000000006,100
Real_100,Beta_tight_0_743,sim2real,Sim_7_biased,0.44015625000000014,0.49013828125000003,1.0,1.0,0.7699999999999997,0.5782812500000001,0.47984375,0.4528125000000001,0.44015625000000014,100
Real_100,Beta_tight_0_743,t_test,none,0.012077035690745197,0.03127439590286634,1.0,0.25,0.0611074645511488,0.03800031622040967,0.024356722139014405,0.017417023574796964,0.012077035690745197,100
Real_100,Beta_tight_0_743,vincent,Ideal,0.1119138948178104,0.20209638314088488,1.0,1.0,0.46263548297679075,0.33322092115672114,0.21746772579284795,0.1568053056256945,0.1119138948178104,100
Real_100,Beta_tight_0_743,vincent,gap_0.05,0.16848814297248083,0.25707115162091054,0.0,0.0,0.5154421995356872,0.38861668143808276,0.27214488363478884,0.2118091941142368,0.16848814297248083,100
Real_100,Beta_tight_0_743,vincent,gap_0.1,0.22317783847211434,0.3099753412693107,0.0,0.0,0.5653331342061803,0.44006778732464175,0.32514551992380514,0.2656940912672784,0.22317783847211434,100
Real_100,Beta_tight_0_743,vincent,gap_0.2,0.3299401412303324,0.4135528045833274,1.0,1.0,0.6634175891480176,0.5411711945800743,0.42911371246383906,0.3711947646751985,0.3299401412303324,100
Real_100,Beta_tight_0_743,vincent,gap_0.3,0.4338493968427953,0.5141366691729048,1.0,1.0,0.758980233604037,0.6398912987795256,0.5305600928901724,0.4740570973948067,0.4338493968427953,100
Real_100,Beta_tight_0_743,z_test,none,0.13859038243496768,0.24919313989866446,1.0,1.0,0.5575376753010353,0.4382612702882909,0.27718076486993565,0.19599639845400546,0.13859038243496768,100
Real_100,Beta_tight_0_787,e_value_constant_0.25,none,0.18000000000000008,0.421475,1.0,1.0,1.0,1.0,0.535,0.3199999999999999,0.18000000000000008,100
Real_100,Beta_tight_0_787,e_value_constant_0.5,none,0.09499999999999996,0.27509999999999996,1.0,1.0,1.0,0.6249999999999999,0.33,0.16500000000000006,0.09499999999999996,100
Real_100,Beta_tight_0_787,e_value_wsr,none,0.040000000000000036,0.10010000000000005,1.0,1.0,0.3199999999999999,0.17499999999999993,0.08500000000000002,0.05000000000000005,0.040000000000000036,100
Real_100,Beta_tight_0_787,empirical_bernstein,none,0.10283127804387186,0.3030246220781501,1.0,1.0,1.0,0.6876310485936391,0.3846638530330136,0.19699550273901445,0.10283127804387186,100
Real_100,Beta_tight_0_787,hoeffding,none,0.1920645582639841,0.3279869486788713,1.0,1.0,0.6531075692927487,0.5224934806567211,0.3841291165279681,0.27162030314812396,0.1920645582639841,100
Real_100,Beta_tight_0_787,sequential_t_test,none,0.029369920239167843,0.06579939339235885,1.0,1.0,0.1580563216599353,0.09188884016342402,0.058569203221418294,0.04123214084327914,0.029369920239167843,100
Real_100,Beta_tight_0_787,sim2real,Ideal,0.04588125000000001,0.10346034375000004,1.0,1.0,0.29478125,0.17366874999999993,0.08943750000000003,0.060231250000000014,0.04588125000000001,100
Real_100,Beta_tight_0_787,sim2real,Sim_10080,0.028281250000000008,0.08932109375000002,1.0,1.0,0.30781249999999993,0.1676562499999999,0.07328125000000005,0.04171875000000003,0.028281250000000008,100
Real_100,Beta_tight_0_787,sim2real,Sim_252,0.020781250000000025,0.08467890625,1.0,1.0,0.31421875,0.1687499999999999,0.0695312500000001,0.03593749999999998,0.020781250000000025,100
Real_100,Beta_tight_0_787,sim2real,Sim_35,0.029999999999999975,0.0963890625,1.0,1.0,0.3375,0.18406249999999996,0.08234374999999992,0.04781250000000003,0.029999999999999975,100
Real_100,Beta_tight_0_787,sim2real,Sim_756,0.022187500000000027,0.08745625000000004,1.0,1.0,0.32296875,0.17484374999999994,0.07281250000000006,0.03718750000000004,0.022187500000000027,100
Real_100,Beta_tight_0_787,sim2real,Sim_7_biased,0.4859375,0.53444921875,1.0,1.0,0.765625,0.6260937500000001,0.5265625,0.498125,0.4859375,100
Real_100,Beta_tight_0_787,t_test,none,0.011320724285824646,0.030028880860788205,1.0,0.25,0.051693030446132104,0.03416482910770552,0.022907480011073948,0.01649465692056068,0.011320724285824646,100
Real_100,Beta_tight_0_787,vincent,Ideal,0.11079026396085956,0.2004406794801201,1.0,1.0,0.4574614903078593,0.3321719566703142,0.21560640238905487,0.1552694157694936,0.11079026396085956,100
Real_100,Beta_tight_0_787,vincent,gap_0.05,0.16786520064407853,0.25633221966555736,0.0,0.0,0.5144579667663784,0.3876512910226215,0.27130604335653535,0.21108641943765316,0.16786520064407853,100
Real_100,Beta_tight_0_787,vincent,gap_0.1,0.22241334999526438,0.30914031029314115,0.0,0.0,0.5643523100964003,0.43906870610431126,0.3242225826030104,0.26486580834678725,0.22241334999526438,100
Real_100,Beta_tight_0_787,vincent,gap_0.2,0.3289812872945094,0.4125905159126805,0.02,0.02,0.6624916315500121,0.5401600253841792,0.42807872396110047,0.3702156837315623,0.3289812872945094,100
Real_100,Beta_tight_0_787,vincent,gap_0.3,0.4327736630683289,0.5131168351496559,1.0,1.0,0.758180483581913,0.6388960340603799,0.5294994264925293,0.4729994248200991,0.4327736630683289,100
Real_100,Beta_tight_0_787,z_test,none,0.13859038243496768,0.2456353375372254,1.0,1.0,0.5174453553797974,0.4286438788784811,0.27718076486993565,0.19599639845400546,0.13859038243496768,100
Real_100,Beta_tight_0_832,e_value_constant_0.25,none,0.17500000000000007,0.40724999999999995,1.0,1.0,1.0,0.9900000000000003,0.485,0.3199999999999999,0.17500000000000007,100
Real_100,Beta_tight_0_832,e_value_constant_0.5,none,0.09999999999999996,0.26725,1.0,1.0,1.0,0.58,0.3199999999999999,0.17500000000000007,0.09999999999999996,100
Real_100,Beta_tight_0_832,e_value_wsr,none,0.04499999999999993,0.105825,1.0,1.0,0.32,0.17500000000000004,0.08499999999999996,0.05999999999999993,0.04499999999999993,100
Real_100,Beta_tight_0_832,empirical_bernstein,none,0.10143084497781875,0.292796808621522,1.0,1.0,1.0,0.6414126678347027,0.35864426656428827,0.19497898921362622,0.10143084497781875,100
Real_100,Beta_tight_0_832,hoeffding,none,0.1920645582639841,0.31703752129726553,1.0,1.0,0.6076220527408025,0.4776610050009566,0.35837435649122334,0.27162030314812396,0.1920645582639841,100
Real_100,Beta_tight_0_832,sequential_t_test,none,0.02696084537271198,0.06109559658992581,1.0,1.0,0.14664514400629058,0.08520631819478298,0.05398789049843272,0.037839047740639675,0.02696084537271198,100
Real_100,Beta_tight_0_832,sim2real,Ideal,0.26515625,0.08043593749999997,1.0,1.0,0.27171875,0.14921875,0.06531249999999993,0.03562499999999991,0.26515625,100
Real_100,Beta_tight_0_832,sim2real,Sim_10080,0.026406249999999992,0.08932890624999999,1.0,1.0,0.3154687499999999,0.17015625,0.0740625,0.04156249999999995,0.026406249999999992,100
Real_100,Beta_tight_0_832,sim2real,Sim_252,0.020468750000000008,0.08505390624999996,1.0,1.0,0.32390624999999995,0.17093750000000005,0.06874999999999992,0.03640624999999989,0.020468750000000008,100
Real_100,Beta_tight_0_832,sim2real,Sim_35,0.04937499999999989,0.10454921874999995,1.0,1.0,0.3603125000000001,0.18312499999999993,0.07359374999999996,0.05734374999999992,0.04937499999999989,100
Real_100,Beta_tight_0_832,sim2real,Sim_756,0.02171874999999998,0.08749296874999998,1.0,1.0,0.3321875,0.17609374999999994,0.07218749999999999,0.03765624999999995,0.02171874999999998,100
Real_100,Beta_tight_0_832,sim2real,Sim_7_biased,0.5296875,0.5774250000000001,1.0,1.0,0.7640625000000003,0.6793750000000002,0.5743750000000002,0.5445312499999999,0.5296875,100
Real_100,Beta_tight_0_832,t_test,none,0.01038592691155571,0.027891422395600704,1.0,0.25,0.047852989056027695,0.03128228761489166,0.021137940868927396,0.01519245077130238,0.01038592691155571,100
Real_100,Beta_tight_0_832,vincent,Ideal,0.10923219128173574,0.19834912968132914,1.0,1.0,0.4561508696582584,0.3292050959699233,0.21270836706008597,0.15310659118848063,0.10923219128173574,100
Real_100,Beta_tight_0_832,vincent,gap_0.05,0.16701820679102433,0.25532787835286014,0.0,0.0,0.5131267200778206,0.3863412732467741,0.27018042929172786,0.21011403093296088,0.16701820679102433,100
Real_100,Beta_tight_0_832,vincent,gap_0.1,0.2213896845353706,0.30800936666949136,0.0,0.0,0.5630264428745131,0.43771192022088357,0.3229804709010125,0.2637516764108754,0.2213896845353706,100
Real_100,Beta_tight_0_832,vincent,gap_0.2,0.3277060228023692,0.41128827887053687,0.0,0.0,0.6612448884492563,0.5387908172026563,0.42668578088534787,0.3688967164459742,0.3277060228023692,100
Real_100,Beta_tight_0_832,vincent,gap_0.3,0.4313416893569109,0.5117384109085013,1.0,1.0,0.7571025718505284,0.6375438760289754,0.5280706041018427,0.47157652293666674,0.4313416893569109,100
Real_100,Beta_tight_0_832,z_test,none,0.13859038243496768,0.2399269989574877,1.0,1.0,0.4736123193884756,0.3854771607148013,0.27718076486993565,0.19599639845400546,0.13859038243496768,100
Real_100,Beta_tight_0_876,e_value_constant_0.25,none,0.16499999999999992,0.38664999999999994,1.0,1.0,1.0,0.9449999999999996,0.43999999999999984,0.28000000000000014,0.16499999999999992,100
Real_100,Beta_tight_0_876,e_value_constant_0.5,none,0.10000000000000007,0.2579,1.0,1.0,1.0,0.54,0.2850000000000001,0.16999999999999993,0.10000000000000007,100
Real_100,Beta_tight_0_876,e_value_wsr,none,0.040000000000000036,0.10420000000000006,1.0,1.0,0.32500000000000007,0.18000000000000008,0.08500000000000003,0.060000000000000074,0.040000000000000036,100
Real_100,Beta_tight_0_876,empirical_bernstein,none,0.09964016692482064,0.27863813349515065,1.0,1.0,1.0,0.5972912884122753,0.3125335457075137,0.19241901577407533,0.09964016692482064,100
Real_100,Beta_tight_0_876,hoeffding,none,0.1920645582639841,0.2983280928329922,1.0,1.0,0.557615484972277,0.4316083571696925,0.316976427208434,0.2618346320846334,0.1920645582639841,100
Real_100,Beta_tight_0_876,sequential_t_test,none,0.024004912537905262,0.05265291548735422,1.0,0.75,0.10322670675268136,0.07109954548325076,0.04827640973354547,0.03400753282649216,0.024004912537905262,100
Real_100,Beta_tight_0_876,sim2real,Ideal,0.04810625000000002,0.10648162500000004,1.0,1.0,0.29412499999999997,0.176175,0.0933875000000001,0.06358750000000005,0.04810625000000002,100
Real_100,Beta_tight_0_876,sim2real,Sim_10080,0.029843749999999978,0.09379687500000002,1.0,1.0,0.33171875,0.18671874999999996,0.07968750000000008,0.043906250000000036,0.029843749999999978,100
Real_100,Beta_tight_0_876,sim2real,Sim_252,0.2651562500000001,0.08825859375000002,1.0,1.0,0.33953125000000006,0.17546875000000006,0.06828125000000002,0.036250000000000004,0.2651562500000001,100
Real_100,Beta_tight_0_876,sim2real,Sim_35,0.08249999999999996,0.13041406249999996,1.0,1.0,0.40390625,0.19109375,0.10093749999999999,0.08734374999999997,0.08249999999999996,100
Real_100,Beta_tight_0_876,sim2real,Sim_756,0.021406250000000043,0.08724296875000004,1.0,1.0,0.34593750000000006,0.1773437500000001,0.07343750000000009,0.038750000000000034,0.021406250000000043,100
Real_100,Beta_tight_0_876,sim2real,Sim_7_biased,0.5734374999999999,0.6181914062499999,1.0,1.0,0.7637500000000003,0.7245312499999997,0.6209374999999999,0.5892187500000001,0.5734374999999999,100
Real_100,Beta_tight_0_876,t_test,none,0.009106798066149724,0.022780495253047938,1.0,0.25,0.040362245243213024,0.02800662780243446,0.019482407360826792,0.013719964454418754,0.009106798066149724,100
Real_100,Beta_tight_0_876,vincent,Ideal,0.10762583973253809,0.19651379114518272,1.0,1.0,0.45393041877311613,0.32692195203469043,0.2107716104807278,0.15119144181798064,0.10762583973253809,100
Real_100,Beta_tight_0_876,vincent,gap_0.05,0.16591200974241813,0.25402411329566876,0.0,0.0,0.51140625897773,0.3846780173348649,0.2687077243923204,0.2088278239389471,0.16591200974241813,100
Real_100,Beta_tight_0_876,vincent,gap_0.1,0.22005230900451095,0.3065456220349436,0.0,0.0,0.5613136561987918,0.4359829222718983,0.3213596670072157,0.2622837322495191,0.22005230900451095,100
Real_100,Beta_tight_0_876,vincent,gap_0.2,0.3260467266422147,0.40960593128237627,0.0,0.0,0.6596408192764267,0.5370238578247057,0.42488075467584474,0.3671599760419725,0.3260467266422147,100
Real_100,Beta_tight_0_876,vincent,gap_0.3,0.42950142622110554,0.5099617443592797,0.0,0.0,0.7557131392620192,0.6358222839765316,0.5262190339852065,0.46969234551047956,0.42950142622110554,100
Real_100,Beta_tight_0_876,z_test,none,0.13859038243496768,0.23082653410590295,1.0,1.0,0.43419855740922536,0.3433353055538161,0.26295062595656865,0.19599639845400546,0.13859038243496768,100
Real_100,Beta_tight_0_920,e_value_constant_0.25,none,0.16000000000000006,0.3552750000000001,1.0,1.0,1.0,0.9000000000000005,0.3999999999999999,0.24,0.16000000000000006,100
Real_100,Beta_tight_0_920,e_value_constant_0.5,none,0.07999999999999996,0.242425,1.0,1.0,0.9850000000000004,0.5,0.24,0.16000000000000006,0.07999999999999996,100
Real_100,Beta_tight_0_920,e_value_wsr,none,0.03999999999999993,0.10352499999999999,1.0,1.0,0.33,0.18499999999999994,0.07999999999999996,0.05999999999999993,0.03999999999999993,100
Real_100,Beta_tight_0_920,empirical_bernstein,none,0.0974330377792446,0.25965606728394286,1.0,1.0,1.0,0.5571059147650164,0.2696377748158216,0.176245970919835,0.0974330377792446,100
Real_100,Beta_tight_0_920,hoeffding,none,0.17642480797093282,0.2599674282425064,1.0,1.0,0.5086484283769835,0.38151778655092644,0.27178826530219036,0.21602684985985443,0.17642480797093282,100
Real_100,Beta_tight_0_920,sequential_t_test,none,0.019674663214138965,0.043283672548744836,1.0,1.0,0.08976924109298727,0.0602997645059436,0.04072099544408497,0.027743781844489782,0.019674663214138965,100
Real_100,Beta_tight_0_920,sim2real,Ideal,0.027662500000000034,0.08589324999999999,1.0,1.0,0.2739937499999998,0.15338749999999987,0.07196249999999994,0.042987499999999984,0.027662500000000034,100
Real_100,Beta_tight_0_920,sim2real,Sim_10080,0.26546875,0.09309765625000001,1.0,0.75,0.33671875000000007,0.17453124999999992,0.07187499999999997,0.03859375000000001,0.26546875,100
Real_100,Beta_tight_0_920,sim2real,Sim_252,0.020156250000000018,0.0862484375,1.0,1.0,0.3553125,0.17656249999999993,0.06999999999999999,0.03703124999999999,0.020156250000000018,100
Real_100,Beta_tight_0_920,sim2real,Sim_35,0.09781250000000012,0.14729843750000005,1.0,1.0,0.40625000000000017,0.21281250000000004,0.1218750000000001,0.10531249999999998,0.09781250000000012,100
Real_100,Beta_tight_0_920,sim2real,Sim_756,0.020625000000000008,0.08699921874999995,1.0,1.0,0.3531249999999999,0.18156249999999993,0.07406249999999995,0.037968749999999996,0.020625000000000008,100
Real_100,Beta_tight_0_920,sim2real,Sim_7_biased,0.618125,0.6553250000000002,1.0,1.0,0.7601562500000003,0.72,0.6621875,0.6314062499999998,0.618125,100
Real_100,Beta_tight_0_920,t_test,none,0.0075635461720429675,0.020468320079190073,1.0,0.5,0.03481559315296562,0.023419385691080537,0.01673932320777327,0.011337674090650396,0.0075635461720429675,100
Real_100,Beta_tight_0_920,vincent,Ideal,0.10534603342892179,0.1931802454844813,1.0,1.0,0.44700096016628277,0.3210225498775961,0.2068961019094429,0.14813601278363125,0.10534603342892179,100
Real_100,Beta_tight_0_920,vincent,gap_0.05,0.16457531064444178,0.2523914110405839,0.0,0.0,0.5092147340751866,0.38257982293760967,0.2668581893113798,0.20722755871230406,0.16457531064444178,100
Real_100,Beta_tight_0_920,vincent,gap_0.1,0.21843477870938938,0.30470644306562106,0.0,0.0,0.5591312589114793,0.4337895638295606,0.3193416639629656,0.2604478896823117,0.21843477870938938,100
Real_100,Beta_tight_0_920,vincent,gap_0.2,0.3240168101161951,0.40748643514625565,0.0,0.0,0.657600210277106,0.5347633871091556,0.42262395226528554,0.3649921010494372,0.3240168101161951,100
Real_100,Beta_tight_0_920,vincent,gap_0.3,0.4272331631564396,0.5077157255110861,0.0,0.0,0.7539564370471165,0.6336397141600224,0.5238590672309975,0.46734722827279157,0.4272331631564396,100
Real_100,Beta_tight_0_920,z_test,none,0.13859038243496768,0.21021608426242558,1.0,1.0,0.3895991736244119,0.3001734225631241,0.2188592855820851,0.1783883615460495,0.13859038243496768,100
Real_100,Beta_wide_0_080_0,e_value_constant_0.25,none,0.16499999999999995,0.35822500000000007,1.0,1.0,1.0,0.9150000000000005,0.4,0.24500000000000002,0.16499999999999995,100
Real_100,Beta_wide_0_080_0,e_value_constant_0.5,none,0.09999999999999998,0.24627500000000008,1.0,1.0,0.9650000000000002,0.485,0.24500000000000002,0.17499999999999996,0.09999999999999998,100
Real_100,Beta_wide_0_080_0,e_value_wsr,none,0.08499999999999998,0.15817500000000007,1.0,1.0,0.385,0.26499999999999996,0.16500000000000004,0.1,0.08499999999999998,100
Real_100,Beta_wide_0_080_0,empirical_bernstein,none,0.14492625441960658,0.30572457606466086,1.0,1.0,1.0,0.6454290610510226,0.3105978673044447,0.2183077804150967,0.14492625441960658,100
Real_100,Beta_wide_0_080_0,hoeffding,none,0.16684577052306104,0.257681107237824,1.0,1.0,0.5115349210712332,0.38414000932140924,0.2698316932899967,0.21459853821030916,0.16684577052306104,100
Real_100,Beta_wide_0_080_0,sequential_t_test,none,0.10463325670431653,0.1945639988188739,1.0,0.75,0.4506385199232107,0.31602977957059286,0.20138019998282355,0.14505724748585805,0.10463325670431653,100
Real_100,Beta_wide_0_080_0,sim2real,Ideal,0.10895000000000002,0.1730475,1.0,1.0,0.36209375000000016,0.25145,0.17084999999999997,0.13054375000000001,0.10895000000000002,100
Real_100,Beta_wide_0_080_0,sim2real,Sim_10080,0.06046874999999998,0.13395625,1.0,1.0,0.39953124999999984,0.2459375,0.12515624999999997,0.08046875,0.06046874999999998,100
Real_100,Beta_wide_0_080_0,sim2real,Sim_252,0.05953125,0.1400296875,1.0,1.0,0.4384375,0.27890625,0.12859375,0.08875000000000002,0.05953125,100
Real_100,Beta_wide_0_080_0,sim2real,Sim_35,0.08999999999999998,0.15260859374999997,1.0,1.0,0.38062500000000005,0.24015625,0.13843750000000002,0.11078125,0.08999999999999998,100
Real_100,Beta_wide_0_080_0,sim2real,Sim_756,0.055624999999999994,0.13414140625,1.0,1.0,0.404375,0.27125,0.13640625,0.08390625,0.055624999999999994,100
Real_100,Beta_wide_0_080_0,sim2real,Sim_7_biased,0.06890625000000003,0.1287484375,0.75,0.75,0.3346875000000001,0.21343750000000003,0.115,0.08437500000000002,0.06890625000000003,100
Real_100,Beta_wide_0_080_0,t_test,none,0.03897986179232012,0.08186964114322018,0.75,0.25,0.2203464851769105,0.12928966170826967,0.07361991690118189,0.05675919922521012,0.03897986179232012,100
Real_100,Beta_wide_0_080_0,vincent,Ideal,0.13736690260381632,0.231861555493625,1.0,1.0,0.49613116077244285,0.37396968752958815,0.24878750310504136,0.18784413936495298,0.13736690260381632,100
Real_100,Beta_wide_0_080_0,vincent,gap_0.05,0.2363131792415141,0.33955506487644305,0.0,0.0,0.628075092564904,0.5001437980987881,0.3653931356592503,0.29244700735259965,0.2363131792415141,100
Real_100,Beta_wide_0_080_0,vincent,gap_0.1,0.3062231744028824,0.403586855279019,0.21,0.14,0.677651827055414,0.55634704704091,0.4282470327422147,0.3591647220639052,0.3062231744028824,100
Real_100,Beta_wide_0_080_0,vincent,gap_0.2,0.43496540040519704,0.522033072202972,0.99,0.98,0.7699437622790037,0.6608442511601957,0.5451876093946343,0.4826250445421523,0.43496540040519704,100
Real_100,Beta_wide_0_080_0,vincent,gap_0.3,0.5513504667590631,0.6288918881347378,1.0,1.0,0.851678135993378,0.755607204534089,0.6511689198088413,0.5946856550071132,0.5513504667590631,100
Real_100,Beta_wide_0_080_0,z_test,none,0.1385903824349678,0.20609381543773075,1.0,1.0,0.38527960775265496,0.3007039625350983,0.21150398040322402,0.17427049411719653,0.1385903824349678,100
Real_100,Beta_wide_0_124_1,e_value_constant_0.25,none,0.17499999999999996,0.3963000000000001,1.0,1.0,1.0,0.9699999999999998,0.465,0.29500000000000004,0.17499999999999996,100
Real_100,Beta_wide_0_124_1,e_value_constant_0.5,none,0.115,0.26865,1.0,1.0,1.0,0.5450000000000002,0.3,0.17499999999999996,0.115,100
Real_100,Beta_wide_0_124_1,e_value_wsr,none,0.07999999999999999,0.168475,1.0,1.0,0.465,0.30499999999999994,0.155,0.11000000000000001,0.07999999999999999,100
Real_100,Beta_wide_0_124_1,empirical_bernstein,none,0.14699773383630194,0.33756279613769175,1.0,1.0,1.0,0.7222902941968115,0.37470860355291485,0.25677916930503314,0.14699773383630194,100
Real_100,Beta_wide_0_124_1,hoeffding,none,0.19206455826398408,0.2916340375407104,1.0,1.0,0.5429432938018052,0.40939977636666325,0.30866874127691596,0.25647226703972925,0.19206455826398408,100
Real_100,Beta_wide_0_124_1,sequential_t_test,none,0.11644138987062261,0.2081371067770808,1.0,1.0,0.3696572506013438,0.32151974643327974,0.244240589531373,0.1689494191257186,0.11644138987062261,100
Real_100,Beta_wide_0_124_1,sim2real,Ideal,0.1300125,0.193838625,1.0,1.0,0.3963687500000001,0.28981875,0.18518750000000003,0.15040624999999996,0.1300125,100
Real_100,Beta_wide_0_124_1,sim2real,Sim_10080,0.054843750000000024,0.12761484374999998,0.75,0.75,0.3909375,0.23062500000000008,0.11609375,0.07781249999999999,0.054843750000000024,100
Real_100,Beta_wide_0_124_1,sim2real,Sim_252,0.060468750000000036,0.14010234375000002,1.0,1.0,0.43171874999999993,0.2684375,0.13937499999999997,0.09109374999999996,0.060468750000000036,100
Real_100,Beta_wide_0_124_1,sim2real,Sim_35,0.08765625,0.15437734375,1.0,1.0,0.4031250000000001,0.26312500000000005,0.14359375,0.10515624999999998,0.08765625,100
Real_100,Beta_wide_0_124_1,sim2real,Sim_756,0.06609375,0.15921953125,1.0,1.0,0.473125,0.31953125000000004,0.16953124999999997,0.0990625,0.06609375,100
Real_100,Beta_wide_0_124_1,sim2real,Sim_7_biased,0.05734375000000002,0.135515625,1.0,1.0,0.3553125,0.23484375,0.13015625,0.09328125,0.05734375000000002,100
Real_100,Beta_wide_0_124_1,t_test,none,0.04469616946221986,0.09537261709695226,0.75,0.25,0.28679760666353254,0.16504645394458503,0.09231889911598987,0.06207790096838039,0.04469616946221986,100
Real_100,Beta_wide_0_124_1,vincent,Ideal,0.14693622293324782,0.24455386891336467,1.0,1.0,0.5185210570833688,0.3860977787006872,0.2634680504784387,0.19655984310622865,0.14693622293324782,100
Real_100,Beta_wide_0_124_1,vincent,gap_0.05,0.2387172533449915,0.3435701297679229,0.0,0.0,0.6374981003036991,0.5087944333274311,0.3700661964665496,0.29577592723778473,0.2387172533449915,100
Real_100,Beta_wide_0_124_1,vincent,gap_0.1,0.31007107930644007,0.40897064081030143,0.43,0.32,0.68696240348695,0.5658624982766356,0.43436990998639197,0.36416594345639647,0.31007107930644007,100
Real_100,Beta_wide_0_124_1,vincent,gap_0.2,0.441592563236894,0.5296494455868547,1.0,1.0,0.7780681861633368,0.6709032596079229,0.5535641709873991,0.4904179262873311,0.441592563236894,100
Real_100,Beta_wide_0_124_1,vincent,gap_0.3,0.5599624976394108,0.6376893841326248,1.0,1.0,0.8579431925723998,0.7650137775037311,0.660627999473849,0.6040497317192989,0.5599624976394108,100
Real_100,Beta_wide_0_124_1,z_test,none,0.13859038243496774,0.22315622294536502,1.0,1.0,0.42673576980457917,0.33153887545292016,0.24331357168596246,0.19393727805604516,0.13859038243496774,100
Real_100,Beta_wide_0_168_2,e_value_constant_0.25,none,0.17999999999999997,0.4177000000000001,1.0,1.0,1.0,0.9699999999999998,0.505,0.33,0.17999999999999997,100
Real_100,Beta_wide_0_168_2,e_value_constant_0.5,none,0.11,0.279025,1.0,1.0,1.0,0.5900000000000001,0.32499999999999996,0.18499999999999997,0.11,100
Real_100,Beta_wide_0_168_2,e_value_wsr,none,0.095,0.16902500000000006,1.0,1.0,0.44,0.29,0.155,0.12,0.095,100
Real_100,Beta_wide_0_168_2,empirical_bernstein,none,0.15437713844013234,0.36324220103617444,1.0,1.0,1.0,0.7726025250985034,0.4342147179400204,0.270701114831571,0.15437713844013234,100
Real_100,Beta_wide_0_168_2,hoeffding,none,0.19206455826398408,0.3074212145662457,1.0,1.0,0.5683805748990425,0.45413466264040586,0.3380018719579717,0.2684368470416101,0.19206455826398408,100
